,index,column_2,column_3,column_13
5397,16591853405397,Yemen,Beverages,49560.61
5398,16591853405398,Haiti,Personal Care,187237.68
5399,16591853405399,Saint Kitts and Nevis ,Snacks,280822.08
5400,16591853405400,Saint Lucia,Baby Food,744969.66
5401,16591853405401,Mauritania,Cereal,595738.57
5402,16591853405402,Cote d'Ivoire,Meat,2759973.92
5403,16591853405403,Rwanda,Beverages,241222.52
5404,16591853405404,Indonesia,Meat,2790972.57
5405,16591853405405,Indonesia,Cereal,269235.89
5406,16591853405406,Tonga,Meat,1127986.17
5407,16591853405407,East Timor,Vegetables,330439.62
5408,16591853405408,Yemen,Office Supplies,2389617.92
5409,16591853405409,Czech Republic,Cereal,996371.88
5410,16591853405410,Madagascar,Baby Food,828027.48
5411,16591853405411,Armenia,Office Supplies,3324571.68
5412,16591853405412,The Gambia,Clothes,24442.88
5413,16591853405413,Philippines,Fruits,62453.0
5414,16591853405414,Barbados,Cereal,1075186.91
5415,16591853405415,Cyprus,Fruits,6906.16
5416,16591853405416,Uganda,Snacks,132031.2
5417,16591853405417,Gabon,Clothes,328473.6
5418,16591853405418,Central African Republic,Baby Food,58666.56
5419,16591853405419,Norway,Cereal,344303.4
5420,16591853405420,Tajikistan,Beverages,59924.15
5421,16591853405421,Comoros,Baby Food,675621.96
5422,16591853405422,Grenada,Beverages,129321.72
5423,16591853405423,Maldives,Cosmetics,1967865.09
5424,16591853405424,Mauritania,Cereal,887928.02
5425,16591853405425,Germany,Baby Food,1523736.36
5426,16591853405426,Burkina Faso,Cosmetics,1472541.36
5427,16591853405427,Guatemala,Household,4979166.32
5428,16591853405428,Ireland,Clothes,134794.24
5429,16591853405429,Taiwan,Cereal,51177.07
5430,16591853405430,Estonia,Beverages,8074.66
5431,16591853405431,Netherlands,Beverages,176720.61
5432,16591853405432,Saudi Arabia,Beverages,182252.07
5433,16591853405433,Italy,Meat,797941.72
5434,16591853405434,Tonga,Office Supplies,1766490.4
5435,16591853405435,Vanuatu,Baby Food,1552431.96
5436,16591853405436,Kenya,Beverages,280133.48
5437,16591853405437,Costa Rica,Office Supplies,64570.08
5438,16591853405438,India,Snacks,23190.72
5439,16591853405439,Botswana,Fruits,53678.44
5440,16591853405440,Malta,Baby Food,1324461.36
5441,16591853405441,Myanmar,Baby Food,1523098.68
5442,16591853405442,South Africa,Vegetables,562492.98
5443,16591853405443,South Africa,Snacks,480184.32
5444,16591853405444,Belize,Vegetables,867108.48
5445,16591853405445,Denmark,Personal Care,328345.98
5446,16591853405446,East Timor,Vegetables,592954.53
5447,16591853405447,Bhutan,Beverages,208733.14
5448,16591853405448,Jamaica,Cosmetics,2055817.31
5449,16591853405449,Comoros,Vegetables,377905.08
5450,16591853405450,Dominican Republic,Snacks,638816.64
5451,16591853405451,Serbia,Snacks,777668.64
5452,16591853405452,Bangladesh,Household,4238422.36
5453,16591853405453,Panama,Office Supplies,5224401.92
5454,16591853405454,Andorra,Cosmetics,422381.32
5455,16591853405455,Comoros,Clothes,160778.24
5456,16591853405456,Philippines,Cosmetics,1771947.57
5457,16591853405457,Sweden,Cereal,994849.45
5458,16591853405458,Italy,Meat,2543712.75
5459,16591853405459,Mongolia,Snacks,135831.36
5460,16591853405460,Czech Republic,Clothes,286935.04
5461,16591853405461,Equatorial Guinea,Household,2561446.38
5462,16591853405462,Denmark,Cereal,935123.35
5463,16591853405463,Cambodia,Vegetables,365265.81
5464,16591853405464,Mongolia,Household,3807243.04
5465,16591853405465,Cote d'Ivoire,Cosmetics,1335083.1
5466,16591853405466,Ukraine,Cosmetics,2618290.19
5467,16591853405467,Zimbabwe,Office Supplies,4025918.24
5468,16591853405468,Liberia,Cosmetics,197760.83
5469,16591853405469,Sudan,Baby Food,594317.76
5470,16591853405470,Estonia,Beverages,259533.56
5471,16591853405471,Israel,Meat,2793525.4
5472,16591853405472,Nigeria,Office Supplies,1494036.16
5473,16591853405473,Honduras,Fruits,44163.44
5474,16591853405474,Oman,Personal Care,451093.2
5475,16591853405475,Saudi Arabia,Personal Care,527314.35
5476,16591853405476,Saint Lucia,Clothes,328688.64
5477,16591853405477,Denmark,Fruits,57747.4
5478,16591853405478,Antigua and Barbuda ,Vegetables,422187.99
5479,16591853405479,Portugal,Baby Food,1261809.3
5480,16591853405480,Haiti,Vegetables,458287.2
5481,16591853405481,Monaco,Cosmetics,1297953.57
5482,16591853405482,Ethiopia,Meat,1285896.94
5483,16591853405483,Armenia,Beverages,279815.58
5484,16591853405484,Vietnam,Vegetables,524120.52
5485,16591853405485,Czech Republic,Cosmetics,381301.84
5486,16591853405486,Oman,Cosmetics,2612233.6
5487,16591853405487,Singapore,Personal Care,412557.6
5488,16591853405488,Saint Vincent and the Grenadines,Baby Food,1061258.94
5489,16591853405489,Macedonia,Meat,1171748.97
5490,16591853405490,Greece,Personal Care,517963.8
5491,16591853405491,Czech Republic,Cosmetics,2280701.13
5492,16591853405492,Canada,Meat,1105740.08
5493,16591853405493,Tajikistan,Office Supplies,2907228.48
5494,16591853405494,Dominican Republic,Baby Food,1035751.74
5495,16591853405495,Georgia,Baby Food,1316330.94
5496,16591853405496,Lebanon,Cosmetics,52402.67
5497,16591853405497,Namibia,Cosmetics,983274.22
5498,16591853405498,Bosnia and Herzegovina,Household,3670049.62
5499,16591853405499,El Salvador,Cosmetics,363658.73
5500,16591853405500,Laos,Cosmetics,914545.09
5501,16591853405501,New Zealand,Beverages,98994.06
5502,16591853405502,Zimbabwe,Snacks,669607.68
5503,16591853405503,Portugal,Baby Food,533259.9
5504,16591853405504,Vatican City,Household,4103239.1
5505,16591853405505,Zambia,Snacks,875985.6
5506,16591853405506,Mozambique,Personal Care,29185.05
5507,16591853405507,Germany,Personal Care,536211.54
5508,16591853405508,Tuvalu,Baby Food,1528359.54
5509,16591853405509,Philippines,Fruits,46197.92
5510,16591853405510,Netherlands,Cosmetics,933768.18
5511,16591853405511,Burundi,Vegetables,458741.85
5512,16591853405512,Seychelles ,Fruits,21133.68
5513,16591853405513,Australia,Fruits,10262.36
5514,16591853405514,Iran,Beverages,40564.04
5515,16591853405515,Sao Tome and Principe,Fruits,37402.6
5516,16591853405516,Antigua and Barbuda ,Clothes,138915.84
5517,16591853405517,Kenya,Cosmetics,2297554.25
5518,16591853405518,Moldova ,Beverages,286682.22
5519,16591853405519,Yemen,Clothes,209879.04
5520,16591853405520,Romania,Personal Care,417487.89
5521,16591853405521,Philippines,Fruits,25693.96
5522,16591853405522,Grenada,Meat,760743.34
5523,16591853405523,Denmark,Beverages,54329.11
5524,16591853405524,Brunei,Cereal,1035135.29
5525,16591853405525,Yemen,Personal Care,99739.2
5526,16591853405526,Taiwan,Clothes,207513.6
5527,16591853405527,Poland,Baby Food,1319678.76
5528,16591853405528,Dominican Republic,Meat,1314342.76
5529,16591853405529,Central African Republic,Office Supplies,4293122.88
5530,16591853405530,Greece,Cereal,637546.84
5531,16591853405531,Kazakhstan,Cosmetics,230413.75
5532,16591853405532,Guatemala,Baby Food,1111954.5
5533,16591853405533,Madagascar,Cereal,969787.91
5534,16591853405534,Gabon,Meat,2319428.4
5535,16591853405535,Sweden,Clothes,172462.08
5536,16591853405536,San Marino,Household,2143333.1
5537,16591853405537,Samoa ,Household,3708745.2
5538,16591853405538,Central African Republic,Vegetables,350171.43
5539,16591853405539,Syria,Baby Food,861027.42
5540,16591853405540,El Salvador,Baby Food,125144.7
5541,16591853405541,Nicaragua,Meat,287740.41
5542,16591853405542,Grenada,Snacks,314731.2
5543,16591853405543,Benin,Beverages,252921.24
5544,16591853405544,Ireland,Baby Food,294767.58
5545,16591853405545,Egypt,Household,1919200.26
5546,16591853405546,Sierra Leone,Cosmetics,2582740.64
5547,16591853405547,Iraq,Beverages,247612.31
5548,16591853405548,Qatar,Beverages,88026.51
5549,16591853405549,Bhutan,Personal Care,101042.61
5550,16591853405550,Togo,Meat,3245011.62
5551,16591853405551,Jordan,Cosmetics,56089.29
5552,16591853405552,Antigua and Barbuda ,Baby Food,1412142.36
5553,16591853405553,Mexico,Fruits,69151.56
5554,16591853405554,Sri Lanka,Cosmetics,1530737.29
5555,16591853405555,Singapore,Snacks,52520.16
5556,16591853405556,Gabon,Meat,1979172.63
5557,16591853405557,Iraq,Baby Food,599897.46
5558,16591853405558,Uganda,Vegetables,533304.45
5559,16591853405559,Czech Republic,Fruits,28233.6
5560,16591853405560,Somalia,Personal Care,441459.3
5561,16591853405561,Denmark,Baby Food,1339765.68
5562,16591853405562,Burundi,Cosmetics,1149698.78
5563,16591853405563,United Arab Emirates,Meat,2242478.81
5564,16591853405564,Macedonia,Personal Care,71347.53
5565,16591853405565,Liechtenstein,Personal Care,523064.1
5566,16591853405566,Seychelles ,Baby Food,1056954.6
5567,16591853405567,Croatia,Beverages,65455.61
5568,16591853405568,Cape Verde,Meat,417934.74
5569,16591853405569,Madagascar,Snacks,151226.88
5570,16591853405570,Nigeria,Beverages,253334.51
5571,16591853405571,Togo,Personal Care,403547.07
5572,16591853405572,Russia,Clothes,99061.76
5573,16591853405573,East Timor,Cereal,79986.13
5574,16591853405574,China,Fruits,25569.4
5575,16591853405575,Macedonia,Snacks,647878.56
5576,16591853405576,Bahrain,Meat,520047.94
5577,16591853405577,Israel,Office Supplies,1015797.6
5578,16591853405578,Mauritius ,Cosmetics,2401569.6
5579,16591853405579,Andorra,Beverages,189309.45
5580,16591853405580,Egypt,Beverages,77662.97
5581,16591853405581,Vanuatu,Cosmetics,163791.26
5582,16591853405582,Saint Kitts and Nevis ,Beverages,303848.82
5583,16591853405583,Sudan,Beverages,11158.29
5584,16591853405584,Togo,Fruits,7812.68
5585,16591853405585,Ethiopia,Meat,749437.95
5586,16591853405586,Sudan,Household,161315.34
5587,16591853405587,Saint Kitts and Nevis ,Cosmetics,1356149.5
5588,16591853405588,The Gambia,Clothes,100208.64
5589,16591853405589,Seychelles ,Household,777931.92
5590,16591853405590,New Zealand,Household,3377068.8
5591,16591853405591,New Zealand,Snacks,551900.16
5592,16591853405592,Algeria,Personal Care,156239.19
5593,16591853405593,Djibouti,Beverages,140257.48
5594,16591853405594,Albania,Cosmetics,1071753.1
5595,16591853405595,Somalia,Cereal,843894.66
5596,16591853405596,Slovakia,Beverages,201008.17
5597,16591853405597,Guinea-Bissau,Vegetables,541942.8
5598,16591853405598,Saudi Arabia,Fruits,53159.44
5599,16591853405599,Tanzania,Fruits,35208.96
5600,16591853405600,Iran,Cosmetics,2319410.64
5601,16591853405601,Kosovo,Vegetables,136758.72
5602,16591853405602,Syria,Vegetables,260787.24
5603,16591853405603,Cyprus,Meat,1685961.87
5604,16591853405604,Haiti,Vegetables,502297.32
5605,16591853405605,Tonga,Beverages,202120.82
5606,16591853405606,Comoros,Meat,1801933.29
5607,16591853405607,Kiribati,Cereal,131514.53
5608,16591853405608,Morocco,Snacks,173735.52
5609,16591853405609,Papua New Guinea,Office Supplies,3062091.68
5610,16591853405610,Japan,Baby Food,1469055.3
5611,16591853405611,Vietnam,Cosmetics,2607493.66
5612,16591853405612,Iceland,Household,1456863.46
5613,16591853405613,Ethiopia,Cereal,613890.62
5614,16591853405614,Saint Lucia,Cereal,117110.0
5615,16591853405615,Finland,Baby Food,999563.4
5616,16591853405616,Ukraine,Fruits,28946.36
5617,16591853405617,Cote d'Ivoire,Cosmetics,2606440.34
5618,16591853405618,Australia,Beverages,178341.9
5619,16591853405619,Federated States of Micronesia,Clothes,198625.28
5620,16591853405620,Indonesia,Household,475905.38
5621,16591853405621,Bosnia and Herzegovina,Clothes,183249.92
5622,16591853405622,Andorra,Snacks,814403.52
5623,16591853405623,Germany,Household,1521691.12
5624,16591853405624,Estonia,Fruits,58854.6
5625,16591853405625,Togo,Cereal,726082.0
5626,16591853405626,Thailand,Snacks,443839.2
5627,16591853405627,Tonga,Baby Food,644535.06
5628,16591853405628,Namibia,Cosmetics,571162.77
5629,16591853405629,Zambia,Office Supplies,4446936.16
5630,16591853405630,South Africa,Vegetables,865108.02
5631,16591853405631,Saudi Arabia,Baby Food,621419.16
5632,16591853405632,Australia,Personal Care,410970.84
5633,16591853405633,Ethiopia,Baby Food,1153881.96
5634,16591853405634,Zimbabwe,Meat,3117370.12
5635,16591853405635,Switzerland,Clothes,283315.2
5636,16591853405636,Cambodia,Clothes,324925.44
5637,16591853405637,Mauritius ,Cereal,915097.54
5638,16591853405638,Benin,Meat,2541524.61
5639,16591853405639,Oman,Personal Care,78147.93
5640,16591853405640,Vatican City,Beverages,92922.17
5641,16591853405641,United Kingdom,Clothes,197550.08
5642,16591853405642,Vatican City,Household,45228.6
5643,16591853405643,Guinea,Clothes,345103.36
5644,16591853405644,Sao Tome and Principe,Fruits,28621.12
5645,16591853405645,Yemen,Vegetables,513208.92
5646,16591853405646,Zimbabwe,Cereal,377445.53
5647,16591853405647,Barbados,Vegetables,724803.03
5648,16591853405648,Latvia,Cereal,938870.87
5649,16591853405649,Romania,Baby Food,561636.66
5650,16591853405650,Pakistan,Baby Food,267985.02
5651,16591853405651,Brunei,Personal Care,97189.05
5652,16591853405652,Belize,Meat,3602772.51
5653,16591853405653,Ukraine,Baby Food,711172.62
5654,16591853405654,Sierra Leone,Clothes,27811.84
5655,16591853405655,United Kingdom,Snacks,601594.56
5656,16591853405656,Kenya,Clothes,180454.4
5657,16591853405657,Namibia,Meat,1374881.3
5658,16591853405658,Syria,Office Supplies,3055792.16
5659,16591853405659,Slovenia,Fruits,46094.12
5660,16591853405660,Monaco,Cosmetics,2316514.01
5661,16591853405661,Mauritania,Snacks,658986.72
5662,16591853405662,Guinea-Bissau,Fruits,14725.76
5663,16591853405663,Estonia,Baby Food,1353316.38
5664,16591853405664,Kiribati,Clothes,232135.68
5665,16591853405665,South Africa,Cereal,1025063.83
5666,16591853405666,Sao Tome and Principe,Meat,1826732.21
5667,16591853405667,Portugal,Vegetables,633691.17
5668,16591853405668,Cameroon,Beverages,107704.52
5669,16591853405669,Lithuania,Meat,1842413.88
5670,16591853405670,Sudan,Vegetables,889113.54
5671,16591853405671,Yemen,Office Supplies,3892578.4
5672,16591853405672,Singapore,Snacks,471901.92
5673,16591853405673,Niger,Office Supplies,510786.08
5674,16591853405674,Armenia,Cereal,204591.17
5675,16591853405675,Bahrain,Personal Care,291227.13
5676,16591853405676,Dominica,Household,3092128.62
5677,16591853405677,Antigua and Barbuda ,Snacks,178022.88
5678,16591853405678,Norway,Snacks,606758.88
5679,16591853405679,Antigua and Barbuda ,Beverages,173350.87
5680,16591853405680,Mexico,Household,1323187.82
5681,16591853405681,Papua New Guinea,Fruits,20268.68
5682,16591853405682,Liberia,Beverages,271264.07
5683,16591853405683,Sao Tome and Principe,Snacks,357507.36
5684,16591853405684,Iceland,Cereal,1123436.23
5685,16591853405685,Slovenia,Personal Care,543408.63
5686,16591853405686,Republic of the Congo,Office Supplies,2087240.96
5687,16591853405687,Norway,Vegetables,463833.93
5688,16591853405688,Slovenia,Cereal,274740.06
5689,16591853405689,Vatican City,Vegetables,647512.53
5690,16591853405690,Panama,Clothes,281989.12
5691,16591853405691,Guinea,Clothes,181386.24
5692,16591853405692,Bosnia and Herzegovina,Beverages,197256.95
5693,16591853405693,Serbia,Meat,305245.53
5694,16591853405694,Marshall Islands,Beverages,175576.17
5695,16591853405695,Morocco,Fruits,61318.12
5696,16591853405696,Morocco,Clothes,232350.72
5697,16591853405697,The Gambia,Office Supplies,3175483.04
5698,16591853405698,North Korea,Fruits,15583.84
5699,16591853405699,Iraq,Cereal,212437.54
5700,16591853405700,Nicaragua,Beverages,269960.68
5701,16591853405701,Guinea,Fruits,55851.32
5702,16591853405702,Hungary,Baby Food,536926.56
5703,16591853405703,Mongolia,Meat,3367182.77
5704,16591853405704,Nauru,Meat,2751221.36
5705,16591853405705,Zimbabwe,Vegetables,201319.02
5706,16591853405706,Belgium,Vegetables,380542.05
5707,16591853405707,Cyprus,Clothes,230415.36
5708,16591853405708,Dominican Republic,Snacks,872380.32
5709,16591853405709,Grenada,Household,1905631.68
5710,16591853405710,Tunisia ,Office Supplies,6824.48
5711,16591853405711,Bulgaria,Beverages,277081.64
5712,16591853405712,Nauru,Cereal,940276.19
5713,16591853405713,Somalia,Household,4078112.1
5714,16591853405714,Nicaragua,Personal Care,349427.22
5715,16591853405715,Norway,Fruits,9722.6
5716,16591853405716,Netherlands,Office Supplies,45671.52
5717,16591853405717,Saudi Arabia,Meat,181615.62
5718,16591853405718,Niger,Baby Food,1268345.52
5719,16591853405719,Afghanistan,Cereal,1148849.1
5720,16591853405720,Russia,Cosmetics,115338.54
5721,16591853405721,Tuvalu,Vegetables,568585.29
5722,16591853405722,Armenia,Snacks,67818.24
5723,16591853405723,Mauritania,Meat,3370464.98
5724,16591853405724,Montenegro,Meat,1602812.55
5725,16591853405725,Zimbabwe,Meat,252365.48
5726,16591853405726,Iceland,Office Supplies,5091587.04
5727,16591853405727,Sao Tome and Principe,Snacks,488661.6
5728,16591853405728,The Gambia,Personal Care,412047.57
5729,16591853405729,Luxembourg,Cereal,1068862.97
5730,16591853405730,United Kingdom,Snacks,26893.44
5731,16591853405731,Angola,Fruits,16891.72
5732,16591853405732,Namibia,Household,2199617.58
5733,16591853405733,Tanzania,Vegetables,624780.03
5734,16591853405734,Tajikistan,Office Supplies,4063190.4
5735,16591853405735,Angola,Beverages,217189.28
5736,16591853405736,Kyrgyzstan,Baby Food,163724.34
5737,16591853405737,The Gambia,Meat,3368641.53
5738,16591853405738,Dominica,Vegetables,673245.72
5739,16591853405739,Syria,Cosmetics,921918.33
5740,16591853405740,Seychelles ,Snacks,246815.52
5741,16591853405741,Macedonia,Snacks,149765.28
5742,16591853405742,Croatia,Snacks,446275.2
5743,16591853405743,Namibia,Cereal,908773.6
5744,16591853405744,Nicaragua,Fruits,29119.36
5745,16591853405745,Andorra,Meat,3312843.96
5746,16591853405746,Cote d'Ivoire,Cereal,536480.91
5747,16591853405747,Mauritius ,Cereal,576415.42
5748,16591853405748,Kenya,Household,684962.02
5749,16591853405749,Eritrea,Clothes,257653.76
5750,16591853405750,Oman,Vegetables,247238.67
5751,16591853405751,Haiti,Cosmetics,78735.67
5752,16591853405752,Republic of the Congo,Cereal,1090528.32
5753,16591853405753,Oman,Clothes,41789.44
5754,16591853405754,Lebanon,Clothes,154327.04
5755,16591853405755,Jamaica,Personal Care,521647.35
5756,16591853405756,Rwanda,Snacks,327983.04
5757,16591853405757,Taiwan,Clothes,226795.52
5758,16591853405758,Maldives,Household,2339826.24
5759,16591853405759,Tunisia ,Clothes,249088.0
5760,16591853405760,Belize,Cosmetics,2327837.2
5761,16591853405761,Niger,Baby Food,1273128.12
